timestamp,drone_id,linear_x,linear_y,linear_z,angular_z
1782563437.6848953,drone_00,1.551,2.695,0.0,0.0
1782563437.6849015,drone_00,2.799,4.114,0.0,0.0
1782563437.6849074,drone_00,3.059,1.682,0.0,0.0
1782563437.6849134,drone_00,0.422,-2.201,0.0,0.0
1782563437.6849196,drone_00,1.821,1.555,0.0,0.0
1782563437.6849258,drone_00,-3.629,-3.57,0.0,0.0
1782563437.6849315,drone_00,-2.965,-4.153,0.0,0.0
1782563437.6849377,drone_00,0.372,2.855,0.0,0.0
1782563437.6849437,drone_00,0.786,-2.648,0.0,0.0
1782563437.6849499,drone_00,0.385,2.052,0.0,0.0
1782563437.6849558,drone_00,-4.455,4.375,0.0,0.0
1782563437.6849618,drone_00,3.585,-1.49,0.0,0.0
1782563437.6849678,drone_00,3.868,-3.235,0.0,0.0
1782563437.6849737,drone_00,3.726,1.189,0.0,0.0
1782563437.6849797,drone_00,-0.541,-4.966,0.0,0.0
1782563437.6849859,drone_00,3.321,-2.674,0.0,0.0
1782563437.684992,drone_00,-1.062,-4.486,0.0,0.0
1782563437.684998,drone_00,-0.894,0.799,0.0,0.0
1782563437.685004,drone_00,-4.772,-0.969,0.0,0.0
1782563437.6850102,drone_00,0.83,-3.783,0.0,0.0
1782563437.6850166,drone_00,-1.415,-0.428,0.0,0.0
1782563437.6850228,drone_00,-1.06,4.68,0.0,0.0
1782563437.6850286,drone_00,-4.552,-3.474,0.0,0.0
1782563437.685035,drone_00,4.463,0.879,0.0,0.0
1782563437.685041,drone_00,-4.797,-4.918,0.0,0.0
1782563437.6850471,drone_00,3.128,-0.493,0.0,0.0
1782563437.685053,drone_00,-0.767,0.778,0.0,0.0
1782563437.685059,drone_00,0.449,3.189,0.0,0.0
1782563437.6850653,drone_00,-1.983,-4.416,0.0,0.0
1782563437.6850715,drone_00,-1.404,3.599,0.0,0.0
1782563437.6850774,drone_00,3.664,-2.485,0.0,0.0
1782563437.6850834,drone_00,4.57,-2.277,0.0,0.0
1782563437.6850896,drone_00,1.052,3.087,0.0,0.0
1782563437.6850958,drone_00,1.281,2.069,0.0,0.0
1782563437.6851017,drone_00,1.118,2.059,0.0,0.0
1782563437.6851077,drone_00,2.463,-1.524,0.0,0.0
1782563437.685114,drone_00,-3.306,0.634,0.0,0.0
1782563437.68512,drone_00,-1.371,1.206,0.0,0.0
1782563437.6851258,drone_00,-2.323,3.485,0.0,0.0
1782563437.6851318,drone_00,0.574,2.27,0.0,0.0
1782563437.685138,drone_00,2.157,-4.803,0.0,0.0
1782563437.6851437,drone_00,-1.733,4.885,0.0,0.0
1782563437.68515,drone_00,2.878,1.819,0.0,0.0
1782563437.6851559,drone_00,-1.6,-3.202,0.0,0.0
1782563437.685162,drone_00,-3.324,-0.887,0.0,0.0
1782563437.685168,drone_00,2.293,2.041,0.0,0.0
1782563437.6851742,drone_00,2.448,0.497,0.0,0.0
1782563437.6851804,drone_00,2.303,3.298,0.0,0.0
1782563437.6851864,drone_00,-1.621,4.851,0.0,0.0
1782563437.685192,drone_00,-1.464,-4.774,0.0,0.0
1782563437.6851983,drone_00,-3.473,-1.995,0.0,0.0
1782563437.6852045,drone_00,-0.486,-0.708,0.0,0.0
1782563437.6852107,drone_00,-0.89,-0.467,0.0,0.0
1782563437.6852167,drone_00,3.323,1.849,0.0,0.0
1782563437.6852229,drone_00,-1.678,-4.529,0.0,0.0
1782563437.685275,drone_00,0.395,-4.779,0.0,0.0
1782563437.685291,drone_00,1.519,-2.13,0.0,0.0
1782563437.6853006,drone_00,-1.369,-1.428,0.0,0.0
1782563437.6853094,drone_00,0.977,-4.311,0.0,0.0
1782563437.685319,drone_00,1.151,0.256,0.0,0.0
1782563437.685327,drone_00,-0.841,4.623,0.0,0.0
1782563437.6853354,drone_00,-2.058,1.372,0.0,0.0
1782563437.685343,drone_00,3.893,2.211,0.0,0.0
1782563437.685351,drone_00,-4.745,-4.651,0.0,0.0
1782563437.6853585,drone_00,3.482,3.331,0.0,0.0
1782563437.6853662,drone_00,1.59,1.347,0.0,0.0
1782563437.6853738,drone_00,3.102,-3.081,0.0,0.0
1782563437.6853814,drone_00,-1.482,-2.89,0.0,0.0
1782563437.685389,drone_00,-4.226,-3.354,0.0,0.0
1782563437.6853964,drone_00,-4.274,2.375,0.0,0.0
1782563437.6854043,drone_00,-2.465,4.638,0.0,0.0
1782563437.685413,drone_00,2.083,-0.085,0.0,0.0
1782563437.6854208,drone_00,-4.847,-4.643,0.0,0.0
1782563437.6854284,drone_00,-3.987,1.229,0.0,0.0
1782563437.685436,drone_00,3.722,-0.562,0.0,0.0
1782563437.6854439,drone_00,-3.336,-3.74,0.0,0.0
1782563437.6854515,drone_00,2.119,-4.15,0.0,0.0
1782563437.6854591,drone_00,-4.934,-2.977,0.0,0.0
1782563437.6854668,drone_00,-4.978,-3.78,0.0,0.0
1782563437.6854746,drone_00,-1.874,4.148,0.0,0.0
1782563437.6854823,drone_00,0.379,-3.259,0.0,0.0
1782563437.6854901,drone_00,-4.919,1.677,0.0,0.0
1782563437.6854978,drone_00,2.781,-0.601,0.0,0.0
1782563437.6855056,drone_00,-4.497,1.063,0.0,0.0
1782563437.6855133,drone_00,-2.286,-2.335,0.0,0.0
1782563437.6855206,drone_00,0.188,0.503,0.0,0.0
1782563437.6855283,drone_00,-0.8,1.291,0.0,0.0
1782563437.685536,drone_00,-1.805,4.864,0.0,0.0
1782563437.6855435,drone_00,-2.819,-2.742,0.0,0.0
1782563437.6855512,drone_00,-4.521,-4.644,0.0,0.0
1782563437.6855586,drone_00,-3.581,1.962,0.0,0.0
1782563437.6855671,drone_00,-0.404,-3.888,0.0,0.0
1782563437.685575,drone_00,0.228,-2.994,0.0,0.0
1782563437.6855824,drone_00,1.486,-2.567,0.0,0.0
1782563437.68559,drone_00,-4.429,-2.82,0.0,0.0
1782563437.6855974,drone_00,0.793,1.536,0.0,0.0
1782563437.685605,drone_00,4.159,-1.767,0.0,0.0
1782563437.685613,drone_00,4.009,0.354,0.0,0.0
1782563437.6856205,drone_00,-3.522,4.41,0.0,0.0
1782563437.685628,drone_00,-1.238,-1.967,0.0,0.0
1782563437.6856353,drone_00,1.809,-2.5,0.0,0.0
1782563437.685643,drone_00,3.152,3.218,0.0,0.0
1782563437.6856503,drone_00,2.25,4.699,0.0,0.0
1782563437.6856582,drone_00,-4.706,-3.381,0.0,0.0
1782563437.6856656,drone_00,0.33,-1.91,0.0,0.0
1782563437.6856732,drone_00,-0.012,-4.972,0.0,0.0
1782563437.6856809,drone_00,-0.529,-0.762,0.0,0.0
1782563437.6856885,drone_00,0.883,-2.36,0.0,0.0
1782563437.685696,drone_00,3.813,3.645,0.0,0.0
1782563437.6857038,drone_00,0.558,-1.065,0.0,0.0
1782563437.6857111,drone_00,1.782,-4.592,0.0,0.0
1782563437.685719,drone_00,0.281,3.051,0.0,0.0
1782563437.6857266,drone_00,1.625,-4.84,0.0,0.0
1782563437.685734,drone_00,3.778,4.58,0.0,0.0
1782563437.685742,drone_00,1.54,0.706,0.0,0.0
1782563437.6857495,drone_00,0.213,-1.572,0.0,0.0
1782563437.685757,drone_00,3.534,1.484,0.0,0.0
1782563437.685766,drone_00,4.708,1.123,0.0,0.0
1782563437.6857789,drone_00,-2.564,0.973,0.0,0.0
1782563437.6857903,drone_00,2.574,-2.287,0.0,0.0
1782563437.6858013,drone_00,-2.314,2.29,0.0,0.0
1782563437.6858122,drone_00,-4.146,4.331,0.0,0.0
1782563437.6858232,drone_00,3.84,1.566,0.0,0.0
1782563437.685834,drone_00,-3.302,1.723,0.0,0.0
1782563437.6858444,drone_00,-3.358,-3.903,0.0,0.0
1782563437.6858552,drone_00,-0.069,3.529,0.0,0.0
1782563437.6858664,drone_00,-4.577,-0.303,0.0,0.0
1782563437.6858773,drone_00,-2.006,0.753,0.0,0.0
1782563437.6858883,drone_00,-3.641,3.282,0.0,0.0
1782563437.6858993,drone_00,-2.175,4.078,0.0,0.0
1782563437.68591,drone_00,-2.685,-0.691,0.0,0.0
1782563437.685922,drone_00,-4.931,-0.86,0.0,0.0
1782563437.6859329,drone_00,0.605,-0.202,0.0,0.0
1782563437.6859438,drone_00,-3.231,2.689,0.0,0.0
1782563437.6859546,drone_00,0.633,-2.953,0.0,0.0
1782563437.6859655,drone_00,-3.699,-0.478,0.0,0.0
1782563437.6859765,drone_00,4.329,1.914,0.0,0.0
1782563437.6859872,drone_00,-3.436,-4.014,0.0,0.0
1782563437.6859977,drone_00,1.373,3.802,0.0,0.0
1782563437.6860087,drone_00,-1.698,-3.857,0.0,0.0
1782563437.6860194,drone_00,-2.651,1.326,0.0,0.0
1782563437.6860304,drone_00,-1.094,-0.969,0.0,0.0
1782563437.686041,drone_00,2.164,-1.119,0.0,0.0
1782563437.686052,drone_00,-0.503,2.165,0.0,0.0
1782563437.686063,drone_00,2.633,-1.728,0.0,0.0
1782563437.6860738,drone_00,-2.556,-1.191,0.0,0.0
1782563437.6860847,drone_00,-4.389,-4.748,0.0,0.0
1782563437.6860957,drone_00,-0.421,-4.067,0.0,0.0
1782563437.686107,drone_00,3.793,-2.943,0.0,0.0
1782563437.6861176,drone_00,4.024,4.134,0.0,0.0
1782563437.6861284,drone_00,4.947,1.537,0.0,0.0
1782563437.6861393,drone_00,0.415,4.772,0.0,0.0
1782563437.68615,drone_00,-3.823,-3.842,0.0,0.0
1782563437.6861608,drone_00,3.027,3.799,0.0,0.0
1782563437.6861713,drone_00,2.645,-4.728,0.0,0.0
1782563437.6861825,drone_00,-0.575,-1.073,0.0,0.0
1782563437.686193,drone_00,0.028,-3.139,0.0,0.0
1782563437.686204,drone_00,-2.839,-1.728,0.0,0.0
1782563437.6862147,drone_00,-3.551,-4.353,0.0,0.0
1782563437.6862254,drone_00,-1.757,4.264,0.0,0.0
1782563437.6862361,drone_00,-4.976,3.006,0.0,0.0
1782563437.686247,drone_00,3.344,2.105,0.0,0.0
1782563437.6862578,drone_00,-3.329,-1.825,0.0,0.0
1782563437.6862683,drone_00,-4.967,2.87,0.0,0.0
1782563437.686279,drone_00,3.125,2.922,0.0,0.0
1782563437.68629,drone_00,1.57,-1.196,0.0,0.0
1782563437.6863005,drone_00,3.825,0.968,0.0,0.0
1782563437.6863112,drone_00,2.994,-4.126,0.0,0.0
1782563437.6863222,drone_00,2.728,-4.853,0.0,0.0
1782563437.686333,drone_00,-4.922,2.445,0.0,0.0
1782563437.6863437,drone_00,2.099,-3.815,0.0,0.0
1782563437.6863544,drone_00,3.09,-3.722,0.0,0.0
1782563437.6863651,drone_00,-0.451,2.728,0.0,0.0
1782563437.686376,drone_00,-3.676,1.612,0.0,0.0
1782563437.6863866,drone_00,-1.736,1.305,0.0,0.0
1782563437.6863983,drone_00,-3.481,-0.556,0.0,0.0
1782563437.6864095,drone_00,-3.052,4.317,0.0,0.0
1782563437.6864204,drone_00,-0.472,3.867,0.0,0.0
1782563437.6864314,drone_00,4.209,-3.193,0.0,0.0
1782563437.6864426,drone_00,3.035,3.639,0.0,0.0
1782563437.6864533,drone_00,1.015,2.653,0.0,0.0
1782563437.686464,drone_00,-1.249,3.464,0.0,0.0
1782563437.6864746,drone_00,-3.84,-0.118,0.0,0.0
1782563437.6864855,drone_00,3.921,-1.983,0.0,0.0
1782563437.6864965,drone_00,3.592,1.386,0.0,0.0
1782563437.6865072,drone_00,1.114,4.542,0.0,0.0
1782563437.686518,drone_00,-4.946,-3.124,0.0,0.0
1782563437.686529,drone_00,-3.856,-0.863,0.0,0.0
1782563437.68654,drone_00,4.769,-2.937,0.0,0.0
1782563437.6865506,drone_00,-2.799,-0.045,0.0,0.0
1782563437.6865613,drone_00,1.733,3.631,0.0,0.0
1782563437.6865723,drone_00,3.172,2.572,0.0,0.0
1782563437.686583,drone_00,1.998,1.321,0.0,0.0
1782563437.6865935,drone_00,-1.644,2.866,0.0,0.0
1782563437.686604,drone_00,2.806,-4.005,0.0,0.0
1782563437.6866148,drone_00,2.675,4.989,0.0,0.0
1782563437.6866252,drone_00,-3.828,4.204,0.0,0.0
1782563437.6866362,drone_00,-4.965,2.002,0.0,0.0
1782563437.686647,drone_00,3.406,-1.539,0.0,0.0
1782563437.686658,drone_00,2.8,-1.219,0.0,0.0
1782563437.6866686,drone_00,4.224,-2.886,0.0,0.0
1782563437.6866794,drone_00,-1.882,2.554,0.0,0.0
1782563437.6866903,drone_00,-3.278,2.056,0.0,0.0
1782563437.6867008,drone_00,-2.341,4.292,0.0,0.0
1782563437.6867115,drone_00,-3.677,3.014,0.0,0.0
1782563437.6867223,drone_00,4.098,0.341,0.0,0.0
1782563437.686733,drone_00,-4.062,4.737,0.0,0.0
1782563437.6867437,drone_00,-0.123,-2.897,0.0,0.0
1782563437.6867545,drone_00,2.447,-4.6,0.0,0.0
1782563437.6867652,drone_00,4.265,-0.442,0.0,0.0
1782563437.6867764,drone_00,1.552,-1.157,0.0,0.0
1782563437.6867871,drone_00,-3.472,4.488,0.0,0.0
1782563437.6867979,drone_00,2.593,3.979,0.0,0.0
1782563437.6868088,drone_00,-1.865,3.675,0.0,0.0
1782563437.6868196,drone_00,-0.809,4.005,0.0,0.0
1782563437.6868305,drone_00,-1.024,-2.169,0.0,0.0
1782563437.6868412,drone_00,-1.101,2.082,0.0,0.0
1782563437.686852,drone_00,4.256,-2.419,0.0,0.0
1782563437.6868627,drone_00,-1.527,0.096,0.0,0.0
1782563437.6868737,drone_00,-4.902,-3.688,0.0,0.0
1782563437.6868844,drone_00,-0.13,1.953,0.0,0.0
1782563437.6868951,drone_00,-4.399,-4.765,0.0,0.0
1782563437.686906,drone_00,-2.246,0.698,0.0,0.0
1782563437.6869185,drone_00,-2.92,0.868,0.0,0.0
1782563437.6869295,drone_00,-2.981,-1.31,0.0,0.0
1782563437.6869402,drone_00,3.622,2.904,0.0,0.0
1782563437.6869464,drone_00,-4.18,-0.351,0.0,0.0
1782563437.6869533,drone_00,2.376,-3.521,0.0,0.0
1782563437.686959,drone_00,0.634,3.719,0.0,0.0
1782563437.6869652,drone_00,-2.556,-4.407,0.0,0.0
1782563437.6869714,drone_00,-4.104,-2.681,0.0,0.0
1782563437.6869774,drone_00,-0.036,2.903,0.0,0.0
1782563437.6869905,drone_00,1.884,3.902,0.0,0.0
1782563437.686997,drone_00,0.199,-4.301,0.0,0.0
1782563437.6870031,drone_00,4.998,1.88,0.0,0.0
1782563437.687009,drone_00,-4.82,-1.218,0.0,0.0
1782563437.687015,drone_00,-3.878,-3.478,0.0,0.0
1782563437.6870213,drone_00,3.76,3.308,0.0,0.0
1782563437.6870272,drone_00,2.645,-3.707,0.0,0.0
1782563437.6870332,drone_00,2.038,-1.769,0.0,0.0
1782563437.6870391,drone_00,4.51,2.515,0.0,0.0
1782563437.687045,drone_00,0.753,-0.257,0.0,0.0
1782563437.6870513,drone_00,-0.827,-3.713,0.0,0.0
1782563437.6870573,drone_00,-1.126,-0.921,0.0,0.0
1782563437.6870632,drone_00,1.711,-1.671,0.0,0.0
1782563437.6870692,drone_00,-3.958,4.301,0.0,0.0
1782563437.6870751,drone_00,-1.246,2.654,0.0,0.0
1782563437.687081,drone_00,-3.971,3.583,0.0,0.0
1782563437.687087,drone_00,-1.139,2.734,0.0,0.0
1782563437.687093,drone_00,-0.85,-1.5,0.0,0.0
1782563437.687099,drone_00,0.481,-2.253,0.0,0.0
1782563437.687105,drone_00,-4.818,4.685,0.0,0.0
1782563437.687111,drone_00,-1.237,2.449,0.0,0.0
1782563437.6871169,drone_00,1.236,-0.44,0.0,0.0
1782563437.6871226,drone_00,-3.094,-0.607,0.0,0.0
1782563437.6871288,drone_00,4.268,-2.823,0.0,0.0
1782563437.6871347,drone_00,2.951,-4.783,0.0,0.0
1782563437.687141,drone_00,-0.148,1.343,0.0,0.0
1782563437.6871467,drone_00,-4.891,2.812,0.0,0.0
1782563437.6871529,drone_00,-1.689,1.868,0.0,0.0
1782563437.6871588,drone_00,1.848,0.058,0.0,0.0
1782563437.687165,drone_00,1.524,-2.429,0.0,0.0
1782563437.6871707,drone_00,1.819,3.762,0.0,0.0
1782563437.6871767,drone_00,-2.85,-4.769,0.0,0.0
1782563437.687183,drone_00,0.181,-3.821,0.0,0.0
1782563437.687189,drone_00,4.658,-0.041,0.0,0.0
1782563437.687195,drone_00,-1.323,1.465,0.0,0.0
1782563437.687201,drone_00,-2.593,-3.955,0.0,0.0
1782563437.687207,drone_00,3.965,0.573,0.0,0.0
1782563437.687213,drone_00,-1.173,-1.806,0.0,0.0
1782563437.6872191,drone_00,-3.052,2.809,0.0,0.0
1782563437.687225,drone_00,2.707,3.305,0.0,0.0
1782563437.687231,drone_00,-3.178,1.521,0.0,0.0
1782563437.6872368,drone_00,4.664,0.226,0.0,0.0
1782563437.687243,drone_00,0.653,-4.648,0.0,0.0
1782563437.687249,drone_00,1.895,2.725,0.0,0.0
1782563437.6872547,drone_00,4.672,0.185,0.0,0.0
1782563437.6872606,drone_00,-0.566,-4.259,0.0,0.0
1782563437.6872668,drone_00,-3.627,0.825,0.0,0.0
1782563437.6872733,drone_00,1.444,3.009,0.0,0.0
1782563437.6872795,drone_00,-3.783,-4.778,0.0,0.0
1782563437.6872854,drone_00,1.187,-2.89,0.0,0.0
1782563437.6872914,drone_00,-2.131,1.339,0.0,0.0
1782563437.6872973,drone_00,1.191,-3.095,0.0,0.0
1782563437.687303,drone_00,-0.898,-0.923,0.0,0.0
1782563437.6873093,drone_00,-4.059,-2.5,0.0,0.0
1782563437.6873155,drone_00,3.638,-2.494,0.0,0.0
1782563437.6873214,drone_00,-2.243,4.821,0.0,0.0
1782563437.6873271,drone_00,-2.87,0.917,0.0,0.0
1782563437.6873333,drone_00,-3.243,-4.842,0.0,0.0
1782563437.6873393,drone_00,0.32,3.951,0.0,0.0
1782563437.6873455,drone_00,-0.298,-0.254,0.0,0.0
1782563437.6873512,drone_00,0.695,-1.4,0.0,0.0
1782563437.6873574,drone_00,-0.917,-3.063,0.0,0.0
1782563437.6873634,drone_00,-1.222,-3.059,0.0,0.0
1782563437.687369,drone_00,2.415,2.501,0.0,0.0
1782563437.687375,drone_00,-4.433,2.764,0.0,0.0
1782563437.687381,drone_00,-1.388,-2.829,0.0,0.0
1782563437.687387,drone_00,-1.067,-4.046,0.0,0.0
1782563437.687393,drone_00,1.918,-4.406,0.0,0.0
1782563437.687399,drone_00,3.271,1.039,0.0,0.0
1782563437.6874049,drone_00,-3.511,0.143,0.0,0.0
1782563437.6874106,drone_00,-4.54,3.432,0.0,0.0
1782563437.6874166,drone_00,4.012,-0.825,0.0,0.0
1782563437.6874228,drone_00,1.87,-2.754,0.0,0.0
1782563437.6874292,drone_00,-2.337,-1.54,0.0,0.0
1782563437.687435,drone_00,3.441,4.032,0.0,0.0
1782563437.6874409,drone_00,0.745,1.533,0.0,0.0
1782563437.6874473,drone_00,-4.981,1.139,0.0,0.0
1782563437.6874535,drone_00,-0.451,0.653,0.0,0.0
1782563437.6874595,drone_00,-0.659,-4.958,0.0,0.0
1782563437.6874657,drone_00,0.613,2.023,0.0,0.0
1782563437.6874716,drone_00,3.45,0.512,0.0,0.0
1782563437.6874778,drone_00,4.667,-4.934,0.0,0.0
1782563437.6874838,drone_00,-3.294,1.275,0.0,0.0
1782563437.6874897,drone_00,1.673,0.062,0.0,0.0
1782563437.6874957,drone_00,1.016,-4.644,0.0,0.0
1782563437.687502,drone_00,4.523,3.748,0.0,0.0
1782563437.6875076,drone_00,-0.362,-0.657,0.0,0.0
1782563437.6875136,drone_00,0.051,3.638,0.0,0.0
1782563437.6875198,drone_00,-4.36,-1.865,0.0,0.0
1782563437.6875257,drone_00,3.85,-3.644,0.0,0.0
1782563437.6875317,drone_00,-1.627,3.707,0.0,0.0
1782563437.687538,drone_00,4.981,-4.296,0.0,0.0
1782563437.6875439,drone_00,0.475,0.256,0.0,0.0
1782563437.6875496,drone_00,-3.957,4.894,0.0,0.0
1782563437.6875556,drone_00,1.385,-3.54,0.0,0.0
1782563437.6875618,drone_00,-4.2,2.618,0.0,0.0
1782563437.6875677,drone_00,-3.321,3.29,0.0,0.0
1782563437.6875734,drone_00,0.681,3.0,0.0,0.0
1782563437.6875796,drone_00,0.864,3.647,0.0,0.0
1782563437.6875858,drone_00,-2.811,-0.484,0.0,0.0
1782563437.687592,drone_00,-3.429,2.095,0.0,0.0
1782563437.6875978,drone_00,-4.444,2.331,0.0,0.0
1782563437.687604,drone_00,-3.661,2.677,0.0,0.0
1782563437.68761,drone_00,-4.034,3.297,0.0,0.0
1782563437.6876156,drone_00,0.287,-2.817,0.0,0.0
1782563437.6876218,drone_00,-4.892,3.848,0.0,0.0
1782563437.687628,drone_00,4.969,-2.333,0.0,0.0
1782563437.687634,drone_00,1.417,1.963,0.0,0.0
1782563437.6876397,drone_00,2.942,2.446,0.0,0.0
1782563437.6876457,drone_00,4.348,4.453,0.0,0.0
1782563437.6876516,drone_00,-4.979,4.932,0.0,0.0
1782563437.6876583,drone_00,0.895,3.362,0.0,0.0
1782563437.6876643,drone_00,4.446,-2.896,0.0,0.0
1782563437.6876702,drone_00,3.673,2.921,0.0,0.0
1782563437.6876764,drone_00,3.929,3.456,0.0,0.0
1782563437.6876845,drone_00,1.368,-4.659,0.0,0.0
1782563437.6876905,drone_00,-0.075,-2.296,0.0,0.0
1782563437.6876965,drone_00,-2.219,-1.296,0.0,0.0
1782563437.6877024,drone_00,-4.879,3.755,0.0,0.0
1782563437.6877084,drone_00,4.531,4.985,0.0,0.0
1782563437.6877143,drone_00,-1.308,-3.414,0.0,0.0
1782563437.6877203,drone_00,-2.599,-0.716,0.0,0.0
1782563437.6877263,drone_00,-3.473,3.351,0.0,0.0
1782563437.6877322,drone_00,4.276,4.394,0.0,0.0
1782563437.6877382,drone_00,2.52,3.817,0.0,0.0
1782563437.687744,drone_00,-0.895,2.764,0.0,0.0
1782563437.68775,drone_00,1.042,-2.264,0.0,0.0
1782563437.687756,drone_00,4.421,2.812,0.0,0.0
1782563437.687762,drone_00,4.62,0.051,0.0,0.0
1782563437.687768,drone_00,-1.855,-4.655,0.0,0.0
1782563437.687774,drone_00,-4.653,1.163,0.0,0.0
1782563437.68778,drone_00,3.984,1.796,0.0,0.0
1782563437.6877856,drone_00,2.299,-3.428,0.0,0.0
1782563437.6877918,drone_00,3.639,0.814,0.0,0.0
1782563437.687798,drone_00,4.719,-1.454,0.0,0.0
1782563437.687804,drone_00,4.032,-2.295,0.0,0.0
1782563437.68781,drone_00,-2.616,-0.685,0.0,0.0
1782563437.687816,drone_00,-1.246,-3.501,0.0,0.0
1782563437.687822,drone_00,2.239,0.149,0.0,0.0
1782563437.687828,drone_00,0.467,1.395,0.0,0.0
1782563437.687834,drone_00,-3.632,-0.361,0.0,0.0
1782563437.68784,drone_00,-2.586,0.62,0.0,0.0
1782563437.687846,drone_00,3.375,1.855,0.0,0.0
1782563437.6878521,drone_00,-1.517,1.248,0.0,0.0
1782563437.6878579,drone_00,-4.32,-4.943,0.0,0.0
1782563437.687864,drone_00,-0.371,-3.553,0.0,0.0
1782563437.6878703,drone_00,-4.449,-4.599,0.0,0.0
1782563437.687876,drone_00,2.222,0.185,0.0,0.0
1782563437.687882,drone_00,3.547,-0.289,0.0,0.0
1782563437.687888,drone_00,3.422,-3.549,0.0,0.0
1782563437.687894,drone_00,-1.309,-3.277,0.0,0.0
1782563437.6879008,drone_00,-1.035,2.875,0.0,0.0
1782563437.6879067,drone_00,4.75,-2.339,0.0,0.0
1782563437.6879127,drone_00,0.034,2.427,0.0,0.0
1782563437.687919,drone_00,4.855,1.832,0.0,0.0
1782563437.6879246,drone_00,-4.496,-0.288,0.0,0.0
1782563437.6879308,drone_00,-4.525,-0.669,0.0,0.0
1782563437.687937,drone_00,-0.799,4.663,0.0,0.0
1782563437.687943,drone_00,-3.653,3.602,0.0,0.0
1782563437.6879487,drone_00,-1.791,3.253,0.0,0.0
1782563437.6879547,drone_00,-0.349,4.195,0.0,0.0
1782563437.6879606,drone_00,-1.441,2.296,0.0,0.0
1782563437.6879668,drone_00,-0.028,1.71,0.0,0.0
1782563437.6879728,drone_00,1.098,-4.955,0.0,0.0
1782563437.68798,drone_00,3.661,-2.017,0.0,0.0
1782563437.6879861,drone_00,-4.611,3.318,0.0,0.0
1782563437.6879923,drone_00,0.215,1.379,0.0,0.0
1782563437.6879985,drone_00,1.583,1.647,0.0,0.0
1782563437.6880045,drone_00,0.503,-0.282,0.0,0.0
1782563437.6880107,drone_00,0.907,-2.432,0.0,0.0
1782563437.688017,drone_00,0.58,4.668,0.0,0.0
1782563437.6880229,drone_00,-4.705,3.867,0.0,0.0
1782563437.6880286,drone_00,-3.216,-4.421,0.0,0.0
1782563437.6880348,drone_00,-3.436,1.052,0.0,0.0
1782563437.6880407,drone_00,-1.229,-4.564,0.0,0.0
1782563437.6880467,drone_00,-1.456,-2.914,0.0,0.0
1782563437.6880524,drone_00,-0.593,-0.218,0.0,0.0
1782563437.688059,drone_00,-1.107,3.253,0.0,0.0
1782563437.688065,drone_00,1.619,-2.237,0.0,0.0
1782563437.6880713,drone_00,0.066,2.631,0.0,0.0
1782563437.688077,drone_00,-1.873,-3.477,0.0,0.0
1782563437.688083,drone_00,0.676,-1.244,0.0,0.0
1782563437.6880891,drone_00,-4.588,2.459,0.0,0.0
1782563437.6880956,drone_00,4.786,3.541,0.0,0.0
1782563437.6881015,drone_00,-0.723,3.902,0.0,0.0
1782563437.6881077,drone_00,-0.281,1.705,0.0,0.0
1782563437.688114,drone_00,0.994,3.491,0.0,0.0
1782563437.6881201,drone_00,-4.636,1.951,0.0,0.0
1782563437.6881258,drone_00,-3.653,2.292,0.0,0.0
1782563437.688132,drone_00,-1.659,-1.436,0.0,0.0
1782563437.6881382,drone_00,1.862,2.679,0.0,0.0
1782563437.6881442,drone_00,-2.858,-0.985,0.0,0.0
1782563437.6881502,drone_00,-0.863,4.49,0.0,0.0
1782563437.6881564,drone_00,4.978,1.405,0.0,0.0
1782563437.6881623,drone_00,-0.288,-3.392,0.0,0.0
1782563437.6881683,drone_00,0.052,-0.076,0.0,0.0
1782563437.6881742,drone_00,4.948,-1.589,0.0,0.0
1782563437.6881804,drone_00,-2.811,2.919,0.0,0.0
1782563437.6881866,drone_00,0.915,1.452,0.0,0.0
1782563437.6881926,drone_00,4.912,-1.671,0.0,0.0
1782563437.6881986,drone_00,-0.647,0.637,0.0,0.0
1782563437.6882048,drone_00,-3.405,4.776,0.0,0.0
1782563437.6882107,drone_00,0.003,-3.811,0.0,0.0
1782563437.688217,drone_00,3.249,1.804,0.0,0.0
1782563437.6882226,drone_00,1.633,-2.589,0.0,0.0
1782563437.6882288,drone_00,4.053,3.861,0.0,0.0
1782563437.688235,drone_00,-4.355,-4.547,0.0,0.0
1782563437.688241,drone_00,-4.201,0.995,0.0,0.0
1782563437.688247,drone_00,-3.587,3.716,0.0,0.0
1782563437.688253,drone_00,-2.532,-0.013,0.0,0.0
1782563437.6882591,drone_00,3.056,3.484,0.0,0.0
1782563437.6882648,drone_00,1.791,0.755,0.0,0.0
1782563437.688271,drone_00,-2.955,-2.599,0.0,0.0
1782563437.688277,drone_00,-4.492,-2.57,0.0,0.0
1782563437.6882832,drone_00,-3.929,-4.796,0.0,0.0
1782563437.688289,drone_00,-4.658,-2.64,0.0,0.0
1782563437.688295,drone_00,3.078,-0.983,0.0,0.0
1782563437.688301,drone_00,-1.639,-2.353,0.0,0.0
1782563437.6883073,drone_00,-1.277,-2.283,0.0,0.0
1782563437.688313,drone_00,3.079,2.471,0.0,0.0
1782563437.688319,drone_00,-0.998,4.337,0.0,0.0
1782563437.6883252,drone_00,1.223,2.542,0.0,0.0
1782563437.6883314,drone_00,-3.697,-2.406,0.0,0.0
